Model,Scenario,Carbon Capture|Geological Storage,Climate Assessment|Exceedance Probability 1.5°C [MAGICCv7.5.3],Emissions|CO2,Final Energy|Electricity,Primary Energy|Biomass,Primary Energy|Fossil,Primary Energy|Non-Biomass Renewables,Primary Energy|Nuclear
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600,8078.1611,90.83333333,7945.8992,430.9003,105.7435,233.8843,584.8787,8.8594
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600f,8078.1611,90.83333333,7945.8992,430.9003,105.7435,233.8843,584.8787,8.8594
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800,7705.0739,96.5,7270.5014,435.0498,104.6682,215.8422,615.6491,11.0713
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800f,7996.0035,96.16666667,10097.9441,423.7031,103.7786,260.3447,571.9823,8.6946
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000,7372.0962,98.16666667,8890.0243,431.5241,104.8326,230.6962,608.5461,10.8194
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000f,7543.106,98.16666667,12183.5329,419.7627,104.7137,277.122,562.7728,8.3303
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,19774.1447,25.66666667,-16364.1876,538.4157,105.7407,56.094,1014.881,15.8568
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,5682.1086,99.66666667,21969.0568,407.6112,101.8381,358.1909,543.4851,7.0857
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,5682.3422,99.66666667,21977.9071,407.6232,101.874,358.2407,543.4904,7.0894
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,2493.1161,100.0,32355.4405,393.2748,99.2545,435.3922,520.4248,5.4798
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,2494.5353,100.0,32335.4751,393.3323,99.2198,435.1494,520.6238,5.4632
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,19770.974,26.0,-15656.3149,528.5881,105.774,66.3873,992.3261,15.1609
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,8642.1537,29.5,55.6116,465.816,104.9113,131.3799,684.1831,16.7541
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,19379.4757,36.0,-14599.9912,519.6632,105.9407,75.4886,964.7383,14.6142
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,8289.4935,35.16666667,76.3775,466.4568,105.0811,125.5284,689.3438,16.3953
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,18292.6988,42.5,-12910.458,510.2763,105.9828,84.2642,925.1047,14.721
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,8137.1792,43.66666667,81.6401,464.9877,105.3692,123.0382,692.5193,15.4057
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,8659.7277,43.5,83.2985,404.5348,156.5414,130.3528,566.358,8.631
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,16948.1002,45.0,-10915.4332,499.5595,105.8496,94.1829,882.0907,14.8691
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,12833.7815,44.5,-7305.0899,418.6201,191.01,79.1624,624.8703,13.2929
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700,7941.1155,50.66666667,20.3601,462.598,105.432,118.5792,694.3915,15.0707
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700f,13842.2927,51.33333333,-7171.2893,488.4187,105.5686,103.6653,814.1153,15.3077
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800,7807.8499,54.5,14.5659,462.1302,104.5214,116.6217,696.6014,15.103
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800f,10482.1233,54.5,-3348.8333,479.6057,104.7024,109.5356,749.5094,15.0794
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900,7685.9383,61.0,2.9004,464.9739,104.6144,114.302,697.0787,14.5756
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-900f,8081.8618,60.0,-879.6432,470.7295,104.6363,108.5228,707.8672,14.5235
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100,304.8448,100.0,45167.6288,368.2633,94.9265,542.8311,471.7486,5.9675
REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2100-COV,344.0957,100.0,41064.1599,337.6386,95.7919,493.4564,424.4672,5.6986
REMIND-MAgPIE 2.1-4.2,ENGAGE-NoPolicy,0.0,100.0,49291.222,361.5533,95.5434,581.4658,459.0724,4.8655
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C,7286.5781,57.5,120.9158,282.9051,104.6524,101.9524,374.5477,0.1635
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD 95th],7297.6501,57.83333333,64.7597,268.9953,106.1433,101.8362,350.3273,0.1864
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Below 2°C [IPD Median],7389.5291,57.83333333,42.1316,276.0764,105.7524,102.8071,360.999,0.1895
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies,10.4493,100.0,30117.5566,262.2376,86.5653,342.296,309.9166,0.7355
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD 95th],14.539,100.0,27349.2381,235.3297,84.245,310.7483,274.0911,0.6648
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Current Policies [IPD Median],12.2014,100.0,28558.6583,245.3645,85.2519,324.7774,286.5161,0.6815
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,5751.1324,51.66666667,-3191.1078,293.3183,105.2139,26.8046,437.356,0.2528
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Divergent Net Zero Policies,7645.499,30.5,-3628.0647,286.0229,105.8017,52.6618,406.924,0.2209
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Nationally Determined Contributions (NDCs),5342.7892,98.16666667,7721.1935,274.9361,102.0357,165.3124,352.8648,0.1413
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050,7355.9059,32.5,-956.9566,285.8352,105.4436,89.0612,387.0835,0.0624
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD 95th],7490.7142,28.83333333,-2031.7085,277.4078,105.8347,74.9484,368.5943,0.0492
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Net-Zero 2050 [IPD Median],7487.5965,29.66666667,-1760.8503,282.9092,105.9706,78.8542,378.0464,0.0553
REMIND-MAgPIE 2.1-4.2,SusDev-SDP-1000,3218.7919,16.0,-3601.9426,187.8091,107.493,14.7288,256.75,0.0
REMIND-MAgPIE 2.1-4.2,SusDev-SDP-NPi,2.3254,91.16666667,7408.7687,167.3017,91.2861,97.3709,195.9257,0.0
REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-900,8495.1039,15.66666667,-8417.0029,230.744,167.0264,21.13,329.4677,0.0
REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NDC,2005.7545,90.16666667,2759.3592,206.9812,120.714,75.4212,277.7189,0.0
REMIND-MAgPIE 2.1-4.2,SusDev-SSP1-NPi,1.3197,99.16666667,10375.8907,190.85,113.7187,138.8044,231.0951,0.0
REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-900,13229.4744,34.16666667,-7128.0668,466.3022,196.9817,89.9678,694.2736,15.6056
REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NDC,8213.8692,99.5,12840.9418,412.5087,141.3902,278.5804,552.2189,7.7354
REMIND-MAgPIE 2.1-4.2,SusDev-SSP2-NPi,301.1036,100.0,45472.4507,367.7015,103.1003,538.8371,469.744,5.9034
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Baseline,0.0,100.0,33478.6144,283.8352,145.762,379.4655,335.1277,0.2819
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1100,11885.2355,44.0,-6312.0139,306.8696,273.3843,70.6917,411.2637,0.1543
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-1300,10896.4325,61.5,-3880.6927,305.3956,247.4097,92.6878,403.5733,0.1591
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-Default-900,14469.4741,18.0,-10863.7149,311.0374,301.0687,40.4045,434.2176,0.1592
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1100,3736.4686,51.83333333,-156.5348,365.8085,100.3441,43.037,585.2475,0.0
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-1300,3363.6627,63.83333333,2120.6479,357.4717,97.3914,67.7512,565.8882,0.0
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-HighRenewables-900,3896.164,37.0,-1711.9883,374.1415,99.5404,26.4951,610.5849,0.0005
REMIND-MAgPIE 2.1-4.3,DeepElectrification-SSP2-NPi,5.3508,100.0,30045.2618,288.2308,166.671,338.2858,343.9358,0.8593
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C,6731.2369,18.0,-4512.8726,225.7051,134.4038,21.2718,404.4555,1.0889
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],6730.7929,17.5,-4517.7595,225.678,135.3711,21.067,405.3674,1.0799
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C,3734.8715,13.83333333,-2331.7516,144.6942,89.7786,15.5712,257.6534,0.4581
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],3756.5541,13.66666667,-2558.1022,144.6924,90.1378,15.6422,257.261,0.4577
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C,2172.7629,13.5,-2223.6121,114.6094,67.9186,8.2811,215.4702,0.3497
REMIND-MAgPIE 3.2-4.6,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],2148.1854,13.5,-2123.8053,114.5254,67.4876,8.3568,215.625,0.347
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-1.5°C,4868.6616,18.33333333,-4246.9977,165.7851,132.5693,9.5634,334.3509,0.7622
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP1-NPi,0.0001,96.5,15836.7664,149.5871,98.2364,154.0054,372.8011,0.9423
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-1.5°C,9402.7555,31.5,-7212.4662,306.3739,201.54,18.1162,584.7615,0.7318
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-1.5°C [with Climate Change Impacts],9049.8232,31.5,-7021.842,306.0198,197.3676,17.4224,592.0989,0.7302
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-NPi,0.0,100.0,34707.3103,262.0181,96.8311,374.4734,657.3524,0.6325
REMIND-MAgPIE 3.2-4.6,SHAPE-SSP2-NPi [with Climate Change Impacts],0.0,100.0,34014.0993,261.9955,102.6017,371.6925,653.8438,0.63
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,17665.89876,75.5,-18386.09502,309.8465968,239.9734441,8.9812747,670.8061179,0.5646144
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,16770.00703,76.5,-18214.03259,310.3305345,228.7551468,8.7483476,718.0008782,0.5396808
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,19646.35892,38.66666667,-22342.65376,318.9023169,207.0225042,2.0833516,715.8868183,0.6605682
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,19646.35892,39.66666667,-22888.83978,321.8157087,200.198374,2.2287291,771.4980217,0.6207988
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1700.350959,78.83333333,3521.927132,288.165519,142.3581473,78.0418799,671.3786643,0.4794642
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1671.683036,78.83333333,3468.361033,288.0822767,141.9925233,77.7742605,671.8128202,0.4850987
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-500,1891.497444,46.33333333,3000.014637,297.294319,116.0725429,84.0753936,623.7621311,0.6880454
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-500-with-OAE,1518.549373,50.5,3695.471048,297.0714461,108.8251631,88.6891558,624.7322895,0.6761858
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,3389.568823,77.16666667,1562.182195,322.0028666,98.9040563,139.3614607,505.9719496,1.17991
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Current Policies,0.8522401,100.0,36017.19951,286.5183466,88.3047872,431.4307123,394.3904178,1.0688644
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1786.077491,74.83333333,1219.860162,323.3119367,101.1418873,105.5079998,548.6041707,1.1759824
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Fragmented World,1524.10539,99.5,21712.86498,302.0264192,85.26578,330.3035322,421.2785942,1.3028506
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,4837.187262,14.16666667,-4634.962801,230.6416207,105.2148272,43.5127235,360.1559999,0.7392363
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Nationally Determined Contributions (NDCs),2858.719238,98.66666667,13976.03229,307.6828646,85.9705162,245.6927617,448.4356705,0.9616797
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,4773.239254,33.0,-3932.254153,327.0935084,104.2343943,76.2502573,532.4350976,1.2808936
REMIND-Transport 2.1,Transport-1100-Conventional,3926.8986,53.16666667,1032.706,444.357,161.3407,64.8455,669.2803,21.1916
REMIND-Transport 2.1,Transport-1100-Conventional-LowDemand,3932.2946,53.16666667,771.932,437.9123,158.6983,60.4256,655.2276,21.1906
REMIND-Transport 2.1,Transport-1100-Conventional-SynFuel,3919.901,55.0,-604.9787,427.0488,176.9826,40.5609,772.1203,33.2352
REMIND-Transport 2.1,Transport-1100-Electrification,3944.6461,53.16666667,606.7522,442.8482,162.0915,57.7934,662.4716,21.8253
REMIND-Transport 2.1,Transport-1100-Electrification-LowDemand,3931.596,53.16666667,335.2876,435.191,158.1829,53.3519,646.7167,21.679
REMIND-Transport 2.1,Transport-1100-H2,3935.7906,53.16666667,517.5864,431.6342,163.7442,56.8772,687.283,21.9986
REMIND-Transport 2.1,Transport-NDC-Conventional,3130.1373,100.0,25087.2653,386.5606,118.1263,364.5868,532.4975,12.0748
REMIND-Transport 2.1,Transport-NPi-Conventional,25.8716,100.0,52385.4365,344.0339,101.1954,624.3576,433.9256,5.6957
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000,12156.21239,64.83333333,0.019799537,290.6397579,160.4493016,297.6270018,359.4385405,20.87412986
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000-COV,12577.80666,65.5,-38.95824867,333.7304476,163.548916,317.9838898,827.9964042,26.29741472
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000-NDCp,12073.62381,64.83333333,-0.004076492,290.9811513,160.0948159,297.6316725,359.790555,20.82204531
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000f,15576.91241,62.5,-8523.256598,309.2699665,162.4105266,208.9615783,426.9365401,24.36201836
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000f-COV,15144.89252,64.66666667,-9191.956112,336.4032304,161.4405122,187.2127228,477.7840254,31.18239884
TIAM-ECN 1.1,ENGAGE-INDCi2030-1000f-NDCp,15033.46128,64.83333333,-9148.430123,340.4438966,162.3180502,190.1172614,490.3133002,31.6168846
TIAM-ECN 1.1,ENGAGE-INDCi2030-1200,11687.48598,80.0,-0.034066796,319.3137615,160.5305617,283.3609517,422.6226497,25.43291793
TIAM-ECN 1.1,ENGAGE-INDCi2030-1200f,15343.7466,77.16666667,-7881.178993,335.1292431,162.0437172,211.3167034,474.0653853,29.66411147
TIAM-ECN 1.1,ENGAGE-INDCi2030-1400,11921.65941,84.16666667,0.00717861,317.5349736,159.0347704,288.9315669,418.1207728,25.19634168
TIAM-ECN 1.1,ENGAGE-INDCi2030-1400f,14766.2862,83.83333333,-5567.955504,330.167878,160.1203121,241.1600411,448.6643833,27.26169757
TIAM-ECN 1.1,ENGAGE-INDCi2030-1600,12785.72512,88.5,-0.000111777,311.019775,158.697029,300.7120399,398.6468089,25.19635473
TIAM-ECN 1.1,ENGAGE-INDCi2030-1600f,14603.3132,90.5,-3403.319029,324.6138204,161.1491031,277.7285509,418.7622504,26.82977245
TIAM-ECN 1.1,ENGAGE-INDCi2030-2000,14387.58754,95.83333333,1522.399456,293.1202925,151.5991551,322.1161723,428.2948508,22.54711573
TIAM-ECN 1.1,ENGAGE-INDCi2030-2000f,14387.73926,95.83333333,1522.240668,293.119962,151.5990001,322.1164647,426.3585517,22.54730023
TIAM-ECN 1.1,ENGAGE-INDCi2030-2500,11580.12289,99.0,15066.3532,275.0016068,145.1866581,379.1616015,332.3544556,18.13795562
TIAM-ECN 1.1,ENGAGE-INDCi2030-2500f,11580.45153,99.0,15068.82518,274.9881229,145.1866648,379.193266,332.3307396,18.13685229
TIAM-ECN 1.1,ENGAGE-INDCi2030-3000,3850.260024,100.0,27742.26782,257.297959,130.7538854,434.9630588,304.8892692,17.27887697
TIAM-ECN 1.1,ENGAGE-INDCi2030-3000f,3997.92536,100.0,27552.98247,257.5,131.73,434.8,304.26,17.28
TIAM-ECN 1.1,ENGAGE-INDCi2030-900,10608.4622,61.16666667,-0.008959918,326.0223675,159.3169498,273.5250168,431.9152885,25.56300488
TIAM-ECN 1.1,ENGAGE-INDCi2030-900f,14646.40915,58.0,-9682.778935,343.1012994,162.3859509,194.2631987,497.4621135,31.99154734
TIAM-ECN 1.1,ENGAGE-INDCi2100,0.624517739,100.0,49841.22941,198.8888932,66.52672929,633.4344916,276.4097001,15.04101435
TIAM-ECN 1.1,ENGAGE-INDCi2100-COV,0.748264302,100.0,48836.13595,195.32,64.8,617.2,293.88,14.89
TIAM-ECN 1.1,ENGAGE-INDCi2100-NDCp,0.667153925,100.0,49912.21819,199.2963501,67.90090327,633.0761077,258.4160843,15.03028234
TIAM-ECN 1.1,ENGAGE-NPi2020-1000,12511.24744,64.66666667,0.002710291,288.1632525,160.3220171,300.7489775,417.3560584,22.32399967
TIAM-ECN 1.1,ENGAGE-NPi2020-1000-COV,11118.0984,64.83333333,0.002345922,308.7601195,157.8624159,274.3448841,461.509384,25.19694737
TIAM-ECN 1.1,ENGAGE-NPi2020-1000f,15688.18384,62.66666667,-8254.128866,308.1295528,161.5165709,215.5476044,479.1856457,25.79126877
TIAM-ECN 1.1,ENGAGE-NPi2020-1000f-COV,15782.08931,62.66666667,-8172.710728,304.4803665,160.5599981,218.5370592,470.9457843,25.3107962
TIAM-ECN 1.1,ENGAGE-NPi2020-1200,13133.92808,78.33333333,-0.001690213,282.1681589,159.5577847,307.5800516,416.1239755,22.43488896
TIAM-ECN 1.1,ENGAGE-NPi2020-1200f,15691.80744,78.0,-6160.391734,298.7201082,160.8953234,250.9768032,439.107225,22.91338587
TIAM-ECN 1.1,ENGAGE-NPi2020-1400,11906.58902,83.83333333,0.005240891,307.5988661,159.0210127,288.2122237,469.6068154,25.19691495
TIAM-ECN 1.1,ENGAGE-NPi2020-1400f,15003.95112,83.83333333,-5786.537862,319.9050572,160.3280372,242.1139709,490.706698,25.47423187
TIAM-ECN 1.1,ENGAGE-NPi2020-1600,14468.0793,87.83333333,0.015684454,273.5535764,154.7735462,329.3136483,405.2239545,20.57040585
TIAM-ECN 1.1,ENGAGE-NPi2020-1600f,15795.05355,90.33333333,-2609.766891,284.4698906,158.7042192,312.1450605,404.2861748,20.74186663
TIAM-ECN 1.1,ENGAGE-NPi2020-2000,14387.10346,95.66666667,0.012237508,293.7753061,151.5767314,318.1240616,419.7067866,23.03223373
TIAM-ECN 1.1,ENGAGE-NPi2020-2000f,14600.89695,95.66666667,-695.4152909,297.1529938,152.3864176,314.2192703,450.0751357,23.10421932
TIAM-ECN 1.1,ENGAGE-NPi2020-2500,12292.37675,99.0,13443.49146,268.4959686,145.1188934,365.2024467,397.1322044,21.05867197
TIAM-ECN 1.1,ENGAGE-NPi2020-2500f,12292.76283,99.0,13443.44133,268.4937488,145.1167192,365.2052378,377.7607243,21.05869107
TIAM-ECN 1.1,ENGAGE-NPi2020-3000,4670.465643,100.0,25273.83061,249.2708059,134.6755731,416.9136829,370.5168623,17.27915697
TIAM-ECN 1.1,ENGAGE-NPi2020-3000f,4670.546162,100.0,25273.94498,249.2727762,134.6759613,416.9153958,373.6666829,17.27919684
TIAM-ECN 1.1,ENGAGE-NPi2020-800,11719.3087,55.83333333,0.00287907,291.28,160.39,291.7,428.08,22.01
TIAM-ECN 1.1,ENGAGE-NPi2020-800f,15215.0192,58.33333333,-9325.142,315.82,162.49,212.5,494.14,26.03
TIAM-ECN 1.1,ENGAGE-NPi2020-900,11933.61128,59.66666667,-0.004391173,292.4834431,160.1709316,295.5306616,421.1209763,22.02572054
TIAM-ECN 1.1,ENGAGE-NPi2020-900f,15311.04509,60.5,-8655.35476,312.5794089,162.5524369,207.0424481,492.8190974,25.53253413
TIAM-ECN 1.1,ENGAGE-NPi2100,1.129817912,100.0,49959.35337,198.9565744,68.87053412,632.4980757,314.5973381,15.03599331
TIAM-ECN 1.1,ENGAGE-NPi2100-COV,0.809343522,100.0,49103.22151,194.9623145,64.8526012,618.8833961,274.7518101,14.99939046
WITCH 4.6,DISCRATE-Reference-dr2p,0.124799577,100.0,75558.64184,297.5243749,72.76097799,908.5219448,220.3465238,22.93007329
WITCH 4.6,DISCRATE-Reference-dr3p,0.158347644,100.0,78535.29629,295.72065,77.79115827,931.5606561,191.3576014,23.5588722
WITCH 4.6,DISCRATE-Reference-dr4p,0.224606519,100.0,81398.62682,289.6142213,77.11454142,954.1549877,167.9218593,23.98581709
WITCH 4.6,DISCRATE-Reference-dr5p,0.306894945,100.0,84160.66686,285.8197475,66.91559489,981.2696242,149.8090601,24.24298925
WITCH 5.0,COMMIT-2°C-2020,17657.35289,56.16666667,-14307.84837,341.8355961,247.4912487,259.8434375,335.6774177,18.2281798
WITCH 5.0,COMMIT-2°C-2030,16458.54236,57.33333333,-16590.73248,353.1951431,229.1756749,195.7819144,352.7564912,18.67840019
WITCH 5.0,COMMIT-Baseline,0.162239854,100.0,50259.73086,290.3546624,82.83834095,635.3781682,281.4797454,17.77145847
WITCH 5.0,COMMIT-Bridge,6297.055033,66.5,-5678.99964,663.3027971,54.40876289,122.7139509,734.4577486,24.03975397
WITCH 5.0,COMMIT-Current-Policies,0.728198114,100.0,48005.24816,280.3057706,86.2110963,611.8352664,272.7966055,17.43363539
WITCH 5.0,COMMIT-GPP,6611.802472,93.66666667,15970.26367,293.1434509,168.2163227,377.3767732,298.6531657,17.98366679
WITCH 5.0,COMMIT-NDC-2050-Convergence,5302.765519,97.66666667,18743.92278,282.3203338,172.8159762,402.9760386,286.575327,17.84764511
WITCH 5.0,COMMIT-NDCplus,2425.320307,100.0,32214.42423,283.5479119,123.2059934,500.3597358,283.3654373,17.86103309
WITCH 5.0,ENGAGE-INDCi2030-1000,10793.87453,69.33333333,-1835.468089,356.7904084,215.180948,268.4097231,361.2572929,16.71481054
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,11801.5688,69.16666667,-1597.182299,360.9981666,212.2784918,283.5095352,361.7083214,16.62784611
WITCH 5.0,ENGAGE-INDCi2030-1000f,13676.3003,69.66666667,-9156.128205,378.9562953,224.1303298,231.6975986,380.7427232,16.8710368
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,14657.72402,69.5,-9773.547684,382.9266321,236.4336016,236.7704671,381.1017394,16.94945982
WITCH 5.0,ENGAGE-INDCi2030-1200,12562.61678,76.16666667,-1743.067845,364.2552014,202.6588308,296.0114612,363.2363046,16.60614519
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,13075.56212,76.16666667,-1764.630652,365.7627078,211.5312822,294.4172587,361.8505944,16.59944649
WITCH 5.0,ENGAGE-INDCi2030-1200f,12561.67341,76.5,-6779.030074,370.9966468,215.8336273,254.683476,374.7025997,17.03202765
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,13812.08043,76.5,-7514.035251,374.5795567,233.1395411,255.855702,373.0577165,16.99311128
WITCH 5.0,ENGAGE-INDCi2030-1400,11412.0181,80.5,-1619.312917,364.4530701,213.9234647,251.1502134,364.9858571,16.78708895
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,12457.54747,80.5,-1713.813652,368.0165515,230.7217483,251.850508,363.143531,16.71170338
WITCH 5.0,ENGAGE-INDCi2030-1400f,11065.20487,80.5,-2752.590356,360.9462957,216.0750521,249.713402,363.711365,16.96772863
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,12204.52405,80.5,-3288.369279,364.5857837,232.2780924,250.6262989,362.4434281,16.91830523
WITCH 5.0,ENGAGE-INDCi2030-1600,10932.14863,85.66666667,2398.031947,359.4259425,203.5449943,269.9934765,355.7111685,16.71199114
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,11031.04401,85.66666667,1824.945884,360.0879089,224.1681874,259.0301415,355.9011079,16.67965077
WITCH 5.0,ENGAGE-INDCi2030-1600f,8965.104147,86.0,2214.553666,351.6468733,212.2110185,245.5775137,354.9086051,16.87874384
WITCH 5.0,ENGAGE-INDCi2030-1600f-NDCp,10018.02294,85.83333333,1823.378446,354.4115571,226.3517752,249.0415424,353.0311026,16.84676354
WITCH 5.0,ENGAGE-INDCi2030-1800,7955.861016,89.5,5540.867127,342.4621864,202.6648233,274.9731846,345.968005,16.81137927
WITCH 5.0,ENGAGE-INDCi2030-1800-NDCp,8670.797066,89.33333333,5234.253304,344.485866,210.5874944,279.2194977,345.4553138,16.79878069
WITCH 5.0,ENGAGE-INDCi2030-1800f,7955.861016,89.5,5540.867127,342.4621864,202.6648233,274.9731846,345.968005,16.81137927
WITCH 5.0,ENGAGE-INDCi2030-1800f-NDCp,8670.797066,89.33333333,5234.253304,344.485866,210.5874944,279.2194977,345.4553138,16.79878069
WITCH 5.0,ENGAGE-INDCi2030-2000,7350.078879,93.5,8124.345208,335.9733115,198.5754213,304.4526379,339.8067016,16.7547747
WITCH 5.0,ENGAGE-INDCi2030-2000-NDCp,7396.887497,93.5,8399.483956,335.7484262,197.9915431,308.9568021,339.354958,16.738044
WITCH 5.0,ENGAGE-INDCi2030-2000f,7350.078879,93.5,8124.345208,335.9733115,198.5754213,304.4526379,339.8067016,16.7547747
WITCH 5.0,ENGAGE-INDCi2030-2000f-NDCp,7396.887497,93.5,8399.483956,335.7484262,197.9915431,308.9568021,339.354958,16.738044
WITCH 5.0,ENGAGE-INDCi2030-2500,4158.471134,97.66666667,16980.55373,317.9340817,153.9746893,387.3857136,330.0851598,16.52527139
WITCH 5.0,ENGAGE-INDCi2030-2500-NDCp,4070.576141,97.83333333,17346.38361,317.4780528,151.8072111,391.0392074,329.8119095,16.51331214
WITCH 5.0,ENGAGE-INDCi2030-2500f,4158.471134,97.66666667,16980.55373,317.9340817,153.9746893,387.3857136,330.0851598,16.52527139
WITCH 5.0,ENGAGE-INDCi2030-2500f-NDCp,4070.576141,97.83333333,17346.38361,317.4780528,151.8072111,391.0392074,329.8119095,16.51331214
WITCH 5.0,ENGAGE-INDCi2030-3000,14.78991026,99.83333333,31339.02376,312.0237854,98.73300498,504.3439353,323.2691407,16.38572699
